geolocation_zip_code_prefix,geolocation_city,geolocation_state,geolocation_lat,geolocation_lng,geolocation_customer_id,geolocation_seller_id,,,,
1441,sao paulo,SP,-23.5756567,-46.68951883,#N/A,#N/A,,,,
1489,sao paulo,SP,-23.57664999,-46.68740005,#N/A,#N/A,,,,
1429,sao paulo,SP,-23.57524109,-46.66307398,d55a841bbeba831f8dc6d1d5e81c908f,#N/A,,,,
1450,sao paulo,SP,-23.57492548,-46.685052,480dc46515697aa029be23aca93a58a8,#N/A,,,,
1440,sao paulo,SP,-23.56448528,-46.67441861,00bf225ae2b2d6a141e31acf971c4a03,#N/A,,,,
1438,sao paulo,SP,-23.57032558,-46.67299258,cad3adb2a6965a5e1180a68ee254e2cf,#N/A,,,,
1444,sao paulo,SP,-23.60567566,-46.74544468,2b3cca7c1075363076b3ef74f31c30e8,#N/A,,,,
1436,sao paulo,SP,-23.5726508,-46.66771705,#N/A,#N/A,,,,
1447,sao paulo,SP,-23.57251768,-46.68071077,4818f4fe96d4948850d3b4673feb1da8,#N/A,,,,
1439,sao paulo,SP,-23.56628327,-46.67340369,#N/A,#N/A,,,,
1431,sao paulo,SP,-23.57816664,-46.66288282,78d4ede5c759a45ff8a456070ae1c11d,#N/A,,,,
1437,sao paulo,SP,-23.57095472,-46.66969643,#N/A,#N/A,,,,
1526,sao paulo,SP,-23.56690213,-46.6300592,7cc2f5bfeab9cbfdf0e4b9d29a35e898,#N/A,,,,
1509,sao paulo,SP,-23.56759053,-46.63545151,e8c05ac29ee1a6620c6655ed75659890,#N/A,,,,
1504,sao paulo,SP,-23.56375858,-46.6389921,c667d4a9f7b5fbc11fd2c610f27f731f,#N/A,,,,
1536,sao paulo,SP,-23.56253963,-46.62234397,ba6845ad2c65cc4403e9df8f292d5d36,#N/A,,,,
1535,sao paulo,SP,-23.56961802,-46.62490078,d6f0492fa0c4d9bc33a27ef6fe2c33a7,#N/A,,,,
1511,sao paulo,SP,-23.55568231,-46.63309991,796a700eb8db15364689946c1618f931,7d76b645482be4a332374e8223836592,,,,
1534,sao paulo,SP,-23.5628474,-46.62391126,780b36c3e066c0251df695c5ce83994e,#N/A,,,,
1514,sao paulo,SP,-23.55306435,-46.62768626,033ccdcc580c85fd79e294166214d562,#N/A,,,,
1529,sao paulo,SP,-23.56935316,-46.63690014,78617a723b4d69cf675ae0719ac052ed,768a86e36ad6aae3d03ee3c6433d61df,,,,
1539,sao paulo,SP,-23.57378256,-46.62058067,f0bc77743882d666e091a12181b32386,6e386f64c84e482f0b9abf960797ee1b,,,,
1532,sao paulo,SP,-23.57206085,-46.63613684,64e2e80c6c053f95af9f072968fc8196,#N/A,,,,
1542,sao paulo,SP,-23.57081105,-46.62114561,d6df67c855b6f445879822f6346dc45d,#N/A,,,,
1548,sao paulo,SP,-23.57834656,-46.61471087,bf239a3d9e5fab72059537d02b201d37,#N/A,,,,
1543,sao paulo,SP,-23.57575585,-46.62009626,a3825afb142aa6b241b448d37792caea,#N/A,,,,
1544,sao paulo,SP,-23.5769225,-46.62291192,14eef4c5daa9762a288b6c4b9372e3f0,#N/A,,,,
1546,sao paulo,SP,-23.57625295,-46.62235968,ce42625f9c07335b024dd1a1e8a6fc9e,#N/A,,,,
1523,sao paulo,SP,-23.56366379,-46.61929091,fb62d928d6792220442f770dce17a56c,#N/A,,,,
1506,sao paulo,SP,-23.56180273,-46.63479183,7bb9480c1d5413975d01c3caefbfb081,#N/A,,,,
1518,sao paulo,SP,-23.55893044,-46.62292374,6fdf60c9637a27c8b542aa6bd3921eb4,#N/A,,,,
1510,sao paulo,SP,-23.55619866,-46.63344748,7808689ebbb205dfe2aab1d6b8dcf0d4,#N/A,,,,
1537,sao paulo,SP,-23.56902278,-46.62199067,eb545dff3d570e77ccfdef726b704622,#N/A,,,,
1531,sao paulo,SP,-23.57012417,-46.63265516,808c3ef691a670d41d1e3ade30740cb8,#N/A,,,,
1549,sao paulo,SP,-23.57732127,-46.61708485,ac8818f0291960e4c5c123a9a2a763bd,#N/A,,,,
1533,sao paulo,SP,-23.57219854,-46.6391311,b6eb6daeacac75cd1cc29c5f95a9f538,#N/A,,,,
1525,sao paulo,SP,-23.5670089,-46.63752875,4ec96f8e20985196e4bf474a65293adf,#N/A,,,,
1520,sao paulo,SP,-23.55923867,-46.61831888,ca7852d5cebcef492e32d92050eea7d1,#N/A,,,,
1550,sao paulo,SP,-23.57203616,-46.61521227,25132871ae2b537453a598c4156ae8c5,5f3ae9136c875522250f8184f253413a,,,,
1503,sao paulo,SP,-23.55548824,-46.63559924,e38882ed2b1e443a3dd5f4f20166f700,#N/A,,,,
1541,sao paulo,SP,-23.5687223,-46.61880092,4d24fe94ae4785cfb2ccc99c7e6e310b,9523fb39dd240aa958e040f8183d64f3,,,,
1545,sao paulo,SP,-23.58137306,-46.61787583,6fd7ac88b09163b38f18c5943a6c6885,a513150f33f99a06569e9cd5c4bb889b,,,,
1522,sao paulo,SP,-23.55916467,-46.61546692,54fef4bb475376e95000143add7a1557,#N/A,,,,
1508,sao paulo,SP,-23.56014607,-46.63334613,6714247d186f702c0cae25ab661f821a,#N/A,,,,
1519,sao paulo,SP,-23.56007529,-46.6218299,a602a55269bd7ad0a6d3d7ef86ea249d,#N/A,,,,
1547,sao paulo,SP,-23.58202355,-46.62322245,aec46c70ee4de5fa0bbd56a89a301ae8,0bf0150d5b9d60d9cd2906003332f085,,,,
1538,sao paulo,SP,-23.573205,-46.62290025,e536895ab7864eaf78dc9ce8ad805a34,#N/A,,,,
1501,sao paulo,SP,-23.55193148,-46.6356909,d24a42b429025967e6db9734a049d995,#N/A,,,,
1521,sao paulo,SP,-23.56012382,-46.62080822,13e613b22c4cf864ac2fc00ecdea5fb6,#N/A,,,,
1530,sao paulo,SP,-23.58614539,-46.72796029,331d79b67223ee7e5cd31d3e03e4cfcc,968268a686aa05d1f529fb07dff08130,,,,
1505,sao paulo,SP,-23.55539651,-46.63286103,edfb82dcbb9de9b6e7cbc19f6da7f2b9,#N/A,,,,
1502,sao paulo,SP,-23.55498325,-46.63569905,e8fe0f56504f85ac492a818a3e659de2,#N/A,,,,
1551,sao paulo,SP,-23.57664938,-46.61216233,55260d8284b7fcb8890f0c0ff1135bc1,#N/A,,,,
1540,sao paulo,SP,-23.5646142,-46.6204983,419fd4034de389a5bca6eded55d8a1c7,#N/A,,,,
1528,sao paulo,SP,-23.56326862,-46.62567807,1930ebf86fd1bdd9ee6f1dcc6b81773a,#N/A,,,,
1513,sao paulo,SP,-23.55689555,-46.6310037,76f8d2d61efe2ac1c232d08399685395,#N/A,,,,
1527,sao paulo,SP,-23.56314456,-46.62658014,d703cdda08125e2b263b92746af0f23c,#N/A,,,,
1524,sao paulo,SP,-23.56704554,-46.616112,29f0a8c1652a2f41c810820767c688da,#N/A,,,,
1507,sao paulo,SP,-23.55819745,-46.63164908,00c120d7afbe4803d4771a8f3696ec85,#N/A,,,,
1512,sao paulo,SP,-23.5536449,-46.6326189,84ef3db1e67c71e9f2631d3b69fb651b,bbad7e518d7af88a0897397ffdca1979,,,,
1552,sao paulo,SP,-23.5738359,-46.61101337,6b01fa696d4bcceec2f58d90c840a0ef,8bdd8e3fd58bafa48af76b2c5fd71974,,,,
1553,sao paulo,SP,-23.57430308,-46.60968254,#N/A,#N/A,,,,
1516,sao paulo,SP,-23.55948466,-46.61446206,5840ca4dabfc4e4eac43cdc7123390c5,#N/A,,,,
1517,sao paulo,SP,-23.56024793,-46.62483145,9c4b601233d84cc6aac5d678e71ed985,#N/A,,,,
2019,sao paulo,SP,-23.498262,-46.62855054,3a0cc7c9af6abf8868dad5a1de4a16e1,#N/A,,,,
2069,sao paulo,SP,-23.50688764,-46.61434088,#N/A,#N/A,,,,
2067,sao paulo,SP,-23.50589562,-46.60638997,c9eb8a8ef99b47cda776effb97e13b63,#N/A,,,,
2020,sao paulo,SP,-23.49908392,-46.63226647,44d8a794c8e40d5063528003d8974881,#N/A,,,,
2075,sao paulo,SP,-23.50202851,-46.60034967,03f846ad03437d864a8d2a22976dcafe,#N/A,,,,
2012,sao paulo,SP,-23.50836123,-46.62752419,e6c812786584e6ad9d3b0dc444913bdc,#N/A,,,,
2076,sao paulo,SP,-23.50692178,-46.59894961,92af5cd28117b607ce3510a916c1fca7,#N/A,,,,
2035,sao paulo,SP,-23.500395,-46.62233251,cf96b5af1c0b18a84eb35a144c85f142,c004e5ea15737026cecaee0447e00b75,,,,
2034,sao paulo,SP,-23.50412274,-46.62460753,db97487aac33db3e2595cee7a79983e7,63b464dbf392c7b80d12d932fa7cafed,,,,
2022,sao paulo,SP,-23.50623787,-46.64043239,6fb5713936cb9444969c88b385cc74fa,da2782c804606d2a5d8e1760dbb3e7ec,,,,
2021,sao paulo,SP,-23.49943999,-46.63380353,9084a4f87533ee359f52a7fb7673e880,#N/A,,,,
2080,sao paulo,SP,-23.49781772,-46.60657423,de77cd3aeac67dfa9997f4a5cac54996,#N/A,,,,
2066,sao paulo,SP,-23.50875908,-46.60297304,58b6f835fd008037b8161b24b9d346ef,1eade46fba20122dc4aefb379f8c636b,,,,
2085,sao paulo,SP,-23.49744368,-46.61260909,#N/A,#N/A,,,,
2030,sao paulo,SP,-23.50476958,-46.62470303,#N/A,821fb029fc6e495ca4f08a35d51e53a5,,,,
2064,sao paulo,SP,-23.51980758,-46.59604573,076feaeadbaf45d1aed50960f6241e76,#N/A,,,,
2029,sao paulo,SP,-23.51093659,-46.62008934,4c9dd00d5d6518a570a4aad430b9bdf4,#N/A,,,,
2060,sao paulo,SP,-23.51886128,-46.6038228,103835507c129aa7ef38bda11d7863e6,#N/A,,,,
2054,sao paulo,SP,-23.51636255,-46.6056925,c816e4e3436cb415372f7d43d2256b1d,#N/A,,,,
2072,sao paulo,SP,-23.50081051,-46.60427196,a14f464b2a19d761f7f3f0885d5ea955,#N/A,,,,
2017,sao paulo,SP,-23.50138125,-46.63920651,d06d665f5cbc5c4d6d32b95e3366753a,#N/A,,,,
2018,sao paulo,SP,-23.49351105,-46.63106708,8dee5b9d88493d6dd0a51b834867dc84,#N/A,,,,
2043,sao paulo,SP,-23.49022304,-46.61732559,92018ae7f2bc1871f7ec35c24cca37cb,#N/A,,,,
2074,sao paulo,SP,-23.50907581,-46.59346384,8edd7d1672dcefc4681d240c3f151a13,#N/A,,,,
2038,sao paulo,SP,-23.49857049,-46.62335346,50044df9ed4639e4027eb9568c64c0b2,#N/A,,,,
2016,sao paulo,SP,-23.50097763,-46.62712333,328625c1a96603950042ecbc70c6806d,7b07b3c7487f0ea825fc6df75abd658b,,,,
2040,sao paulo,SP,-23.48902299,-46.6218669,f3b6b12454a41c96a83c6186c41f5e2a,c8660dcf9ba70575f45d80fe28c27713,,,,
2056,sao paulo,SP,-23.51064064,-46.60409341,472a60102b712260191100bc3f41c070,#N/A,,,,
2051,sao paulo,SP,-23.51226774,-46.60874803,0e077e2c9e518b1443382b33e00ba95c,5444b12c82f21c923f2639ebc722c1ea,,,,
2041,sao paulo,SP,-23.49010232,-46.61972999,52d598f0c12d5b6e3e692560e34ec0bd,#N/A,,,,
2039,sao paulo,SP,-23.49231066,-46.62052862,ddb9ebb22b6b4a9a93532d5b61f78563,#N/A,,,,
2073,sao paulo,SP,-23.50123032,-46.60751038,47a175c6a4a97dcd0b9fa05c862fe6c6,#N/A,,,,
2082,sao paulo,SP,-23.49467073,-46.60965312,854f983619b24efc2aa702bd11f207c9,#N/A,,,,
2033,sao paulo,SP,-23.50215379,-46.61688101,16e60282203c560325df62d5c0b435b5,#N/A,,,,
2013,sao paulo,SP,-23.50308575,-46.63382294,0e666154002ca635ff1c3a470e233949,c542f5a8c64d973f30e9df8d06f70b4a,,,,
2079,sao paulo,SP,-23.50036683,-46.6026406,74919fdb4ad927fe09adbab786081109,#N/A,,,,
2037,sao paulo,SP,-23.49998652,-46.61873041,dbdf23b7ee7f22637f2fed7b2f2d2f04,#N/A,,,,
2083,sao paulo,SP,-23.49552086,-46.59927427,4945390b4dfdbf013ca3e9a5f312f247,#N/A,,,,
2068,sao paulo,SP,-23.50320809,-46.61302451,#N/A,#N/A,,,,
2071,sao paulo,SP,-23.50313754,-46.60968448,8d94fa91bea7233457b072d8cf215d09,#N/A,,,,
2047,sao paulo,SP,-23.51836389,-46.61420873,#N/A,7bcd7c5f8631701474db233ccf1c094b,,,,
2078,sao paulo,SP,-23.50246061,-46.59374589,e54367d4b00c5cb76d2dfe71b9bdb89c,#N/A,,,,
2044,sao paulo,SP,-23.49568082,-46.61894671,672095fce1717238bada161cc856dc1e,#N/A,,,,
2084,sao paulo,SP,-23.49567503,-46.59947757,22798759bbc3bb723550e21d0ac52c70,#N/A,,,,
2055,sao paulo,SP,-23.51295294,-46.60830247,4c9c7c2b6de6ee2568681b5599bb7495,#N/A,,,,
2042,sao paulo,SP,-23.4880224,-46.6190015,e81d44092ef22351b83a2e3c61f6d8a2,#N/A,,,,
2045,sao paulo,SP,-23.49440602,-46.61732055,5c2d52dcfbeee8704168520a5e9433e2,#N/A,,,,
2036,sao paulo,SP,-23.5021075,-46.62196128,18e60ac17a63a5f07b52c9dc037ab20a,87d30a6a0cbf89356e49324971ab1d24,,,,
2046,sao paulo,SP,-23.48774785,-46.61152878,422b9136bcee509400f7e79feeb2df3c,#N/A,,,,
2010,sao paulo,SP,-23.51492956,-46.62640583,b850b2a28dff10b6a053e1575ffcd39d,#N/A,,,,
2081,sao paulo,SP,-23.49664722,-46.60503619,d2ff82abdb216e5dd0ff6730075b1e5c,#N/A,,,,
2050,sao paulo,SP,-23.5165435,-46.61056316,f9913bc021d14fc9e5a96b3508284589,0936e1837d0c79253456bbb2ffaaef10,,,,
2052,sao paulo,SP,-23.50946693,-46.6068675,a3dffc91b473ff82d9dcb1c27d70e0ff,#N/A,,,,
2031,sao paulo,SP,-23.515069,-46.62531652,f92cd4dab2ff641c55fe00ae3f3ddbd5,#N/A,,,,
2028,sao paulo,SP,-23.50751845,-46.61747075,#N/A,4371b634e0efc0e22b09b52907d9d469,,,,
2065,sao paulo,SP,-23.50172637,-46.60239776,#N/A,#N/A,,,,
2077,sao paulo,SP,-23.50100111,-46.59626328,4c8ee552a26c7dbd43ed4361c4c8df0d,#N/A,,,,
2011,sao paulo,SP,-23.50190277,-46.62622917,2ee6a7340934c1c8c08bd9ec1187e919,#N/A,,,,
2049,sao paulo,SP,-23.51497582,-46.61611265,#N/A,#N/A,,,,
2032,sao paulo,SP,-23.51077695,-46.62390843,#N/A,#N/A,,,,
2053,sao paulo,SP,-23.51042744,-46.6011795,8cdbc6c14192efc82405a1aff7d39c62,#N/A,,,,
2009,sao paulo,SP,-23.5157991,-46.64113909,#N/A,#N/A,,,,
2089,sao paulo,SP,-23.51709448,-46.6166731,#N/A,#N/A,,,,
2088,sao paulo,SP,-23.50424026,-46.62074207,#N/A,#N/A,,,,
2150,sao paulo,SP,-23.4957502,-46.56850789,8fee1426502fd108ed8b7cd85280d11f,55d3daac7c404d59e51c2aa2f4dc5a23,,,,
2133,sao paulo,SP,-23.50029146,-46.58561516,c2885ba32d9fcfb7c79c59ef42a74e88,#N/A,,,,
2167,sao paulo,SP,-23.52290395,-46.5818041,99a041726abd378156681a6f5f519684,#N/A,,,,
2130,sao paulo,SP,-23.50810094,-46.58282425,00cd48b2051a1518d6d33ffd01dbfcb6,#N/A,,,,
2188,sao paulo,SP,-23.50750947,-46.56565714,21c57ebcb87ee3234cd00d36f40cfa9c,#N/A,,,,
2152,sao paulo,SP,-23.49815871,-46.57321173,7a81429a083c668d1366e07c37d4deb6,#N/A,,,,
2138,sao paulo,SP,-23.4956516,-46.57582723,6faf168195ded35ec08a4de7b72d0953,#N/A,,,,
2134,sao paulo,SP,-23.49931808,-46.57812437,8d10d69d2fac34eaff1d041c460d794b,643214e62b870443ccbe55ab29a4dccf,,,,
2176,sao paulo,SP,-23.51226784,-46.57370473,89ee8f2ce27588d9f8a8b7d0458e43ca,#N/A,,,,
2117,sao paulo,SP,-23.52019456,-46.59353893,a57eb930af5fed1e5d05a2f9e836c246,07d75e33f2750d97d467fb57e4dfdd8a,,,,
2119,sao paulo,SP,-23.51359387,-46.59299116,d8a527d4870db60ec4cb46a8dd8f1c69,f1c1ac3f3efc07e659c035008e615e66,,,,
2131,sao paulo,SP,-23.50281071,-46.58176193,579e8a264bd6a1f8c3a9c30739e3ff75,#N/A,,,,
2124,sao paulo,SP,-23.50636476,-46.58066376,bb16eb9b2572c004cc5eabd905ff5c74,079d295dcbf06ee8bb1b65ba964eb2b6,,,,
2129,sao paulo,SP,-23.5052157,-46.58945987,259cd2e47ae29b399f8d36176b542785,#N/A,,,,
2132,sao paulo,SP,-23.49833145,-46.5804145,bb70f7ee1e4fe9438e5b2d199afd097f,#N/A,,,,
2110,sao paulo,SP,-23.52188843,-46.59374226,6eb2a1fc81674d4d2877d51a498375e1,6219ba2359cfb97f2e38fd4c321eb309,,,,
2135,sao paulo,SP,-23.49880797,-46.57363113,c55751576fef472fbe91aa1fe165a581,#N/A,,,,
2127,sao paulo,SP,-23.50238052,-46.58273095,2df2e75bbb4d06a4c066db45e49c16f7,#N/A,,,,
2114,sao paulo,SP,-23.52285334,-46.59177958,41b200d1ce8675f154c91c2da887bcee,#N/A,,,,
2178,sao paulo,SP,-23.5198384,-46.57027291,39851c46815f49fafb7bc26ed6bf513d,#N/A,,,,
2177,sao paulo,SP,-23.51111277,-46.56976217,d65fb8db178f6bb3c8bcec231908b96e,#N/A,,,,
2120,sao paulo,SP,-23.51041663,-46.59421775,34cf0fbafdbe5c33c8e454e6c2fc5e61,#N/A,,,,
2161,sao paulo,SP,-23.49126219,-46.57078598,22abcf13104241895955bb0cd5ecf2b5,#N/A,,,,
2112,sao paulo,SP,-23.51266818,-46.58665534,4fece99243598d047490d4d4ce058897,4deebb3199eeafb282ae33229144f94b,,,,
2126,sao paulo,SP,-23.50685808,-46.59162344,17c129a1c8fdcc29710620f9f73a4ebb,#N/A,,,,
2169,sao paulo,SP,-23.51932718,-46.57580723,6f78101c901f9a21bf9b23b1a80b05a4,#N/A,,,,
2123,sao paulo,SP,-23.5107737,-46.57804828,cd461407373ed9a97abc9ab4eecac2c5,#N/A,,,,
2189,sao paulo,SP,-23.5076215,-46.56616243,9c39df44c586da760fc328d8cf2f2555,8fdca8e349553f99bc738833a62c8802,,,,
2128,sao paulo,SP,-23.50399491,-46.59463824,6cda1d04141717b4d21a31c101d1414c,#N/A,,,,
2179,sao paulo,SP,-23.51950161,-46.5673105,65d7321f062eb5569225c13c721fc8cc,#N/A,,,,
2136,sao paulo,SP,-23.49825445,-46.57847266,47d57a33b121cc0148e40255e14aa146,#N/A,,,,
2174,sao paulo,SP,-23.52306256,-46.5718968,41d5f1c3c902745156c89e9cdc8c4cd2,#N/A,,,,
2186,sao paulo,SP,-23.51335483,-46.56877347,9993ed85cbf57e345720e3cdcc8c47c0,#N/A,,,,
2137,sao paulo,SP,-23.50176923,-46.57187321,a7ad58f5e42ef88d447efe9d7b02f4df,#N/A,,,,
2185,sao paulo,SP,-23.51228361,-46.56782304,83424bcfa17339a2e25db708e54b1b26,#N/A,,,,
2181,sao paulo,SP,-23.52093291,-46.56270977,c9473f6b9f59ba81b0b3945a490528eb,#N/A,,,,
2180,sao paulo,SP,-23.51997319,-46.56594004,1a3fc7f4770fb17f6ab21c021b081ca6,#N/A,,,,
2111,sao paulo,SP,-23.51578921,-46.59197639,a165516b8faabeb29fd9327885ba1b66,#N/A,,,,
2187,sao paulo,SP,-23.51512572,-46.5648995,a99a6be59d995fe8f602287ef8cccf7e,#N/A,,,,
2121,sao paulo,SP,-23.51181354,-46.58921527,e081b2f90237bd2d1c83647d1a1427eb,#N/A,,,,
2190,sao paulo,SP,-23.50991203,-46.56318689,3949590bb28376fcf2b77f181e76b765,#N/A,,,,
2139,sao paulo,SP,-23.49413494,-46.5734397,81e90e05ec48bb929c239b13a0b96394,#N/A,,,,
2143,sao paulo,SP,-23.5079923,-46.57521707,4aef47e0fecafbf730198c2abc397ee6,#N/A,,,,
2122,sao paulo,SP,-23.51317219,-46.58263962,9d27f64e63e4599ce90c0646b2f09efd,55c96925041a14097b6a7825554f4ad5,,,,
2115,sao paulo,SP,-23.52649951,-46.59188594,787d7b6a8571b25652a185aae5ebc9b7,#N/A,,,,
2118,sao paulo,SP,-23.51661168,-46.59476458,fb0153959477d7ea9b59c4a8c4486c17,de09d00cfc265b8804c7df34075a68fa,,,,
2125,sao paulo,SP,-23.50795714,-46.58846138,89852ab64bf9b9174cb414b674306159,#N/A,,,,
2113,sao paulo,SP,-23.51528796,-46.58734465,ea62921f15d73a2152d8f37d09c8c1be,5def4c3732941a971cba8fdee992ede1,,,,
2147,sao paulo,SP,-23.49955674,-46.56521996,#N/A,#N/A,,,,
2141,sao paulo,SP,-23.48912566,-46.57563102,99c58a7fd613b35d8c4d1fa01515b32f,#N/A,,,,
2170,sao paulo,SP,-23.52538,-46.57609,#N/A,#N/A,,,,
2166,sao paulo,SP,-23.52506009,-46.58373822,509efbe31adf8f6409b0fdb484d79208,#N/A,,,,
2175,sao paulo,SP,-23.51671874,-46.57445726,5a3260cfde2a918b597dada7ddd247bb,#N/A,,,,
2168,sao paulo,SP,-23.52017488,-46.57883175,e1c41b00a132aba2fd305da3ec4aab06,#N/A,,,,
2116,sao paulo,SP,-23.52270007,-46.58754576,#N/A,72c73be2b085b9d57650dd53eb2004c9,,,,
2145,sao paulo,SP,-23.50149554,-46.56529291,#N/A,#N/A,,,,
2151,sao paulo,SP,-23.49353773,-46.56649158,#N/A,#N/A,,,,
2146,sao paulo,SP,-23.50095702,-46.57088226,#N/A,#N/A,,,,
2144,sao paulo,SP,-23.50507517,-46.57083606,#N/A,#N/A,,,,
2162,sao paulo,SP,-23.49030645,-46.56191043,#N/A,#N/A,,,,
2142,sao paulo,SP,-23.50986007,-46.57548532,#N/A,#N/A,,,,
2116,sao paulo,RN,-23.51597815,-46.58216997,#N/A,#N/A,,,,
2251,sao paulo,SP,-23.47989462,-46.59551128,001051abfcfdbed9f87b4266213a5df1,#N/A,,,,
2256,sao paulo,SP,-23.47606968,-46.5875754,f041c33fa5c382bf3eb1433270778594,#N/A,,,,
2246,sao paulo,SP,-23.49191348,-46.60200386,ed91cd9ea6e333288382a4adbefaffcf,#N/A,,,,
2223,sao paulo,SP,-23.47872104,-46.58108916,82a781c07728515614b37ed49101b063,#N/A,,,,
2225,sao paulo,SP,-23.4803395,-46.57586314,03dd937b72927cac2c5915a1b41fe012,#N/A,,,,
2204,sao paulo,SP,-23.48374059,-46.58985709,9621ad3882c6b846b19f27afc86f7e37,#N/A,,,,
2235,sao paulo,SP,-23.47943869,-46.57901479,22ec1fb693e521c560cbeb62f9f46cdf,#N/A,,,,
2245,sao paulo,SP,-23.48347746,-46.60599175,a80e0913b605daeea15416afdcff05a7,#N/A,,,,
2243,sao paulo,SP,-23.49083844,-46.59835784,869b329d6dcf12add510edf0e516565e,#N/A,,,,
2208,sao paulo,SP,-23.48101575,-46.58546645,309d5fcef3ce034d709f2f89550f8b4b,#N/A,,,,
2222,sao paulo,SP,-23.4846303,-46.57788817,53bb5604662705879bbe3f11a25bda0f,#N/A,,,,
2232,sao paulo,SP,-23.47619014,-46.56109124,4ef8b068568a613d1452d9cffa2686ec,#N/A,,,,
2203,sao paulo,SP,-23.49169231,-46.59024532,803e74003b254a249b19a94758826070,#N/A,,,,
2250,sao paulo,SP,-23.48654952,-46.59469228,2a765049d9cac17ae2fe993bf573016a,#N/A,,,,
2263,sao paulo,SP,-23.4635328,-46.57715608,#N/A,#N/A,,,,
2238,sao paulo,SP,-23.47019809,-46.56484109,7ed939466606928dc16d603ec54edf09,d93b8458c6fe139d85cfa5eadbf55bd2,,,,
2261,sao paulo,SP,-23.46735987,-46.57715992,7f9f7f001ca66df1f762a503a416cc61,e9e446d01bd10a97a8ffcfc4a3a20cb2,,,,
2267,sao paulo,SP,-23.4764328,-46.59817822,aae85afe0d3dfab5268e0092b41959d2,#N/A,,,,
2270,sao paulo,SP,-23.47279357,-46.59464741,cba3093db3baa32369a1d7dec3b568ed,#N/A,,,,
2227,sao paulo,SP,-23.48325358,-46.56925871,06656bf78bcb39c3852e16abd900c1f2,#N/A,,,,
2273,sao paulo,SP,-23.45886783,-46.58574627,8f8ebac5d30468c962fe5be76c2f2260,#N/A,,,,
2244,sao paulo,SP,-23.49047396,-46.60639167,a0822e7d4805f4355a0cc53939cd05a7,#N/A,,,,
2229,sao paulo,SP,-23.47929118,-46.56787619,f4380f3bd8c569ec5c8ccf76ca4daea9,#N/A,,,,
2215,sao paulo,SP,-23.49108905,-46.58508188,1ff911e9682875f08a0f44bad0807455,5cf1ec37aea089f45110c70653a166ab,,,,
2259,sao paulo,SP,-23.47160797,-46.58038944,89b0d2b9bc218ca1e860525dae563033,#N/A,,,,
2228,sao paulo,SP,-23.48005593,-46.56981691,1c247ed1bb41f396d77b442440331f3c,#N/A,,,,
2254,sao paulo,SP,-23.48511797,-46.59617459,ad015d052809f72a00eff106b1e24901,#N/A,,,,
2218,sao paulo,SP,-23.48673525,-46.58408012,826e35bc02d6756a7248bfa8f8fae2cf,#N/A,,,,
2247,sao paulo,SP,-23.48489061,-46.60210519,365ed08446356b37760003aabd1c8166,#N/A,,,,
2226,sao paulo,SP,-23.48463245,-46.57191858,7dc85f58cadcc624d2f05f6a2049dc04,#N/A,,,,
2274,sao paulo,SP,-23.46824405,-46.58503083,44ad230ebeb51b5af647b688304f7bfc,ba143b05f0110f0dc71ad71b4466ce92,,,,
2220,sao paulo,SP,-23.49074591,-46.57794384,6d207296a79092cb51acbeabdac7b375,570d4583587a5fe2d47c7be89b91ad27,,,,
2217,sao paulo,SP,-23.49033589,-46.58028421,5123a836ba289609cd3d54332637ca88,#N/A,,,,
2265,sao paulo,SP,-23.47651944,-46.59554968,#N/A,2e13c71026e1a39ba5cc1b86dcb679aa,,,,
2276,sao paulo,SP,-23.45990238,-46.58449612,90f1d9af2694da66a8d70c29536198a0,#N/A,,,,
2242,sao paulo,SP,-23.48813303,-46.60765996,60f4e882b701ca5aea3378dfd8dc55d9,d4e12e7884759a14fa0f5f896c791cae,,,,
2269,sao paulo,SP,-23.47459295,-46.59615302,71aaca101e760b339740798f91ff6283,#N/A,,,,
2221,sao paulo,SP,-23.48197842,-46.58058753,c8d0c32b31f664b823fbb3dc43a865b6,#N/A,,,,
2279,sao paulo,SP,-23.46048083,-46.5758522,9c4b8311bc705b6eb654835cec0b3314,1fddcb7b326905d3ad5efe82187db347,,,,
2249,sao paulo,SP,-23.49108295,-46.59518841,9dad09c213d73f615489a75962aeb1ba,#N/A,,,,
2237,sao paulo,SP,-23.4650308,-46.56958829,#N/A,#N/A,,,,
2206,sao paulo,SP,-23.48707625,-46.58987268,f694b9863f4fb1282edf4758847ca86f,#N/A,,,,
2258,sao paulo,SP,-23.47623536,-46.58210665,76ef757e5f703c07ba565ebe68553f43,e0a366315b1b726b6c7832d664c0f530,,,,
2236,sao paulo,SP,-23.47463253,-46.56894075,d9ea749aa16d62d68ba87384a95091cc,99a25c39b28a74d1151c35c18d178292,,,,
2205,sao paulo,SP,-23.4891017,-46.58859077,6be111f5fe0161f03e8eabc3b8df2e9d,#N/A,,,,
2241,sao paulo,SP,-23.49051879,-46.60742306,55c78bc29570e04ee3d2022cab98231b,#N/A,,,,
2219,sao paulo,SP,-23.48793569,-46.58086279,412c5e5d336f834a27b3eabf3797b1ec,#N/A,,,,
2257,sao paulo,SP,-23.4717242,-46.58517131,90e7af04b062293612daafa7b0ecce5c,#N/A,,,,
2230,sao paulo,SP,-23.48274827,-46.56490113,082805d32249e17183cfb56ccb67b5cf,#N/A,,,,
